event,arg,line,offset,opcode,locals
opcode,,666,18,POP_TOP,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>, '__class__': <class 'flask.helpers.locked_cached_property'>}"
line,,667,20,LOAD_GLOBAL,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>, '__class__': <class 'flask.helpers.locked_cached_property'>}"
opcode,,667,20,LOAD_GLOBAL,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>, '__class__': <class 'flask.helpers.locked_cached_property'>}"
opcode,,667,22,CALL_FUNCTION,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>, '__class__': <class 'flask.helpers.locked_cached_property'>}"
opcode,,667,24,LOAD_ATTR,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>, '__class__': <class 'flask.helpers.locked_cached_property'>}"
opcode,,667,26,LOAD_FAST,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>, '__class__': <class 'flask.helpers.locked_cached_property'>}"
opcode,,667,28,LOAD_FAST,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>, '__class__': <class 'flask.helpers.locked_cached_property'>}"
opcode,,667,30,LOAD_CONST,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>, '__class__': <class 'flask.helpers.locked_cached_property'>}"
opcode,,667,32,CALL_FUNCTION_KW,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>, '__class__': <class 'flask.helpers.locked_cached_property'>}"
call,,97,-1,<0>,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>}"
line,,98,0,LOAD_FAST,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>}"
opcode,,98,0,LOAD_FAST,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>}"
opcode,,98,2,LOAD_CONST,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>}"
opcode,,98,4,COMPARE_OP,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>}"
opcode,,98,6,POP_JUMP_IF_FALSE,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>}"
line,,101,12,LOAD_GLOBAL,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>}"
opcode,,101,12,LOAD_GLOBAL,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>}"
opcode,,101,14,LOAD_FAST,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>}"
opcode,,101,16,LOAD_CONST,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>}"
opcode,,101,18,LOAD_CONST,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>}"
opcode,,101,20,CALL_FUNCTION,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>}"
opcode,,101,22,STORE_FAST,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>}"
line,,103,24,LOAD_FAST,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>, 'obj_dict': {'import_name': '__main__', '_static_folder': 'static', '_static_url_path': None, 'template_folder': 'templates', 'root_path': '/Users/johncheongzhanhao/Desktop/watcherPython/api', 'cli': <AppGroup hello>, 'view_functions': {'static': <function Flask.__init__.<locals>.<lambda> at 0x7fa36837db80>, 'hello_world': <function hello_world at 0x7fa36839caf0>, 'submit': <function submit at 0x7fa36839cb80>}, 'error_handler_spec': defaultdict(<function Scaffold.__init__.<locals>.<lambda> at 0x7fa37818be50>, {None: defaultdict(<class 'dict'>, {None: {}})}), 'before_request_funcs': defaultdict(<class 'list'>, {}), 'after_request_funcs': defaultdict(<class 'list'>, {None: [<function make_after_request_function.<locals>.cors_after_request at 0x7fa36839c790>]}), 'teardown_request_funcs': defaultdict(<class 'list'>, {}), 'template_context_processors': defaultdict(<class 'list'>, {None: [<function _default_template_ctx_processor at 0x7fa368315040>]}), 'url_value_preprocessors': defaultdict(<class 'list'>, {}), 'url_default_functions': defaultdict(<class 'list'>, {}), 'instance_path': '/Users/johncheongzhanhao/Desktop/watcherPython/api/instance', 'config': <Config {'ENV': 'production', 'DEBUG': False, 'TESTING': False, 'PROPAGATE_EXCEPTIONS': None, 'SECRET_KEY': None, 'PERMANENT_SESSION_LIFETIME': datetime.timedelta(days=31), 'USE_X_SENDFILE': False, 'SERVER_NAME': None, 'APPLICATION_ROOT': '/', 'SESSION_COOKIE_NAME': 'session', 'SESSION_COOKIE_DOMAIN': None, 'SESSION_COOKIE_PATH': None, 'SESSION_COOKIE_HTTPONLY': True, 'SESSION_COOKIE_SECURE': False, 'SESSION_COOKIE_SAMESITE': None, 'SESSION_REFRESH_EACH_REQUEST': True, 'MAX_CONTENT_LENGTH': None, 'SEND_FILE_MAX_AGE_DEFAULT': None, 'TRAP_BAD_REQUEST_ERRORS': None, 'TRAP_HTTP_EXCEPTIONS': False, 'EXPLAIN_TEMPLATE_LOADING': False, 'PREFERRED_URL_SCHEME': 'http', 'JSON_AS_ASCII': None, 'JSON_SORT_KEYS': None, 'JSONIFY_PRETTYPRINT_REGULAR': None, 'JSONIFY_MIMETYPE': None, 'TEMPLATES_AUTO_RELOAD': None, 'MAX_COOKIE_SIZE': 4093}>, 'aborter': <werkzeug.exceptions.Aborter object at 0x7fa36805b700>, 'json': <flask.json.provider.DefaultJSONProvider object at 0x7fa368370bb0>, 'url_build_error_handlers': [], 'before_first_request_funcs': [], 'teardown_appcontext_funcs': [], 'shell_context_processors': [], 'blueprints': {}, 'extensions': {}, 'url_map': Map([<Rule '/static/<filename>' (GET, HEAD, OPTIONS) -> static>,
 <Rule '/' (GET, HEAD, OPTIONS) -> hello_world>,
 <Rule '/submit' (GET, HEAD, POST, OPTIONS) -> submit>]), 'subdomain_matching': False, '_got_first_request': True, '_before_request_lock': <unlocked _thread.lock object at 0x7fa36838e210>, 'name': 'hello', 'handle_exception': <function CORS.init_app.<locals>._after_request_decorator.<locals>.wrapped_function at 0x7fa36839c8b0>, 'handle_user_exception': <function CORS.init_app.<locals>._after_request_decorator.<locals>.wrapped_function at 0x7fa36839ca60>}}"
opcode,,103,24,LOAD_FAST,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>, 'obj_dict': {'import_name': '__main__', '_static_folder': 'static', '_static_url_path': None, 'template_folder': 'templates', 'root_path': '/Users/johncheongzhanhao/Desktop/watcherPython/api', 'cli': <AppGroup hello>, 'view_functions': {'static': <function Flask.__init__.<locals>.<lambda> at 0x7fa36837db80>, 'hello_world': <function hello_world at 0x7fa36839caf0>, 'submit': <function submit at 0x7fa36839cb80>}, 'error_handler_spec': defaultdict(<function Scaffold.__init__.<locals>.<lambda> at 0x7fa37818be50>, {None: defaultdict(<class 'dict'>, {None: {}})}), 'before_request_funcs': defaultdict(<class 'list'>, {}), 'after_request_funcs': defaultdict(<class 'list'>, {None: [<function make_after_request_function.<locals>.cors_after_request at 0x7fa36839c790>]}), 'teardown_request_funcs': defaultdict(<class 'list'>, {}), 'template_context_processors': defaultdict(<class 'list'>, {None: [<function _default_template_ctx_processor at 0x7fa368315040>]}), 'url_value_preprocessors': defaultdict(<class 'list'>, {}), 'url_default_functions': defaultdict(<class 'list'>, {}), 'instance_path': '/Users/johncheongzhanhao/Desktop/watcherPython/api/instance', 'config': <Config {'ENV': 'production', 'DEBUG': False, 'TESTING': False, 'PROPAGATE_EXCEPTIONS': None, 'SECRET_KEY': None, 'PERMANENT_SESSION_LIFETIME': datetime.timedelta(days=31), 'USE_X_SENDFILE': False, 'SERVER_NAME': None, 'APPLICATION_ROOT': '/', 'SESSION_COOKIE_NAME': 'session', 'SESSION_COOKIE_DOMAIN': None, 'SESSION_COOKIE_PATH': None, 'SESSION_COOKIE_HTTPONLY': True, 'SESSION_COOKIE_SECURE': False, 'SESSION_COOKIE_SAMESITE': None, 'SESSION_REFRESH_EACH_REQUEST': True, 'MAX_CONTENT_LENGTH': None, 'SEND_FILE_MAX_AGE_DEFAULT': None, 'TRAP_BAD_REQUEST_ERRORS': None, 'TRAP_HTTP_EXCEPTIONS': False, 'EXPLAIN_TEMPLATE_LOADING': False, 'PREFERRED_URL_SCHEME': 'http', 'JSON_AS_ASCII': None, 'JSON_SORT_KEYS': None, 'JSONIFY_PRETTYPRINT_REGULAR': None, 'JSONIFY_MIMETYPE': None, 'TEMPLATES_AUTO_RELOAD': None, 'MAX_COOKIE_SIZE': 4093}>, 'aborter': <werkzeug.exceptions.Aborter object at 0x7fa36805b700>, 'json': <flask.json.provider.DefaultJSONProvider object at 0x7fa368370bb0>, 'url_build_error_handlers': [], 'before_first_request_funcs': [], 'teardown_appcontext_funcs': [], 'shell_context_processors': [], 'blueprints': {}, 'extensions': {}, 'url_map': Map([<Rule '/static/<filename>' (GET, HEAD, OPTIONS) -> static>,
 <Rule '/' (GET, HEAD, OPTIONS) -> hello_world>,
 <Rule '/submit' (GET, HEAD, POST, OPTIONS) -> submit>]), 'subdomain_matching': False, '_got_first_request': True, '_before_request_lock': <unlocked _thread.lock object at 0x7fa36838e210>, 'name': 'hello', 'handle_exception': <function CORS.init_app.<locals>._after_request_decorator.<locals>.wrapped_function at 0x7fa36839c8b0>, 'handle_user_exception': <function CORS.init_app.<locals>._after_request_decorator.<locals>.wrapped_function at 0x7fa36839ca60>}}"
opcode,,103,26,LOAD_CONST,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>, 'obj_dict': {'import_name': '__main__', '_static_folder': 'static', '_static_url_path': None, 'template_folder': 'templates', 'root_path': '/Users/johncheongzhanhao/Desktop/watcherPython/api', 'cli': <AppGroup hello>, 'view_functions': {'static': <function Flask.__init__.<locals>.<lambda> at 0x7fa36837db80>, 'hello_world': <function hello_world at 0x7fa36839caf0>, 'submit': <function submit at 0x7fa36839cb80>}, 'error_handler_spec': defaultdict(<function Scaffold.__init__.<locals>.<lambda> at 0x7fa37818be50>, {None: defaultdict(<class 'dict'>, {None: {}})}), 'before_request_funcs': defaultdict(<class 'list'>, {}), 'after_request_funcs': defaultdict(<class 'list'>, {None: [<function make_after_request_function.<locals>.cors_after_request at 0x7fa36839c790>]}), 'teardown_request_funcs': defaultdict(<class 'list'>, {}), 'template_context_processors': defaultdict(<class 'list'>, {None: [<function _default_template_ctx_processor at 0x7fa368315040>]}), 'url_value_preprocessors': defaultdict(<class 'list'>, {}), 'url_default_functions': defaultdict(<class 'list'>, {}), 'instance_path': '/Users/johncheongzhanhao/Desktop/watcherPython/api/instance', 'config': <Config {'ENV': 'production', 'DEBUG': False, 'TESTING': False, 'PROPAGATE_EXCEPTIONS': None, 'SECRET_KEY': None, 'PERMANENT_SESSION_LIFETIME': datetime.timedelta(days=31), 'USE_X_SENDFILE': False, 'SERVER_NAME': None, 'APPLICATION_ROOT': '/', 'SESSION_COOKIE_NAME': 'session', 'SESSION_COOKIE_DOMAIN': None, 'SESSION_COOKIE_PATH': None, 'SESSION_COOKIE_HTTPONLY': True, 'SESSION_COOKIE_SECURE': False, 'SESSION_COOKIE_SAMESITE': None, 'SESSION_REFRESH_EACH_REQUEST': True, 'MAX_CONTENT_LENGTH': None, 'SEND_FILE_MAX_AGE_DEFAULT': None, 'TRAP_BAD_REQUEST_ERRORS': None, 'TRAP_HTTP_EXCEPTIONS': False, 'EXPLAIN_TEMPLATE_LOADING': False, 'PREFERRED_URL_SCHEME': 'http', 'JSON_AS_ASCII': None, 'JSON_SORT_KEYS': None, 'JSONIFY_PRETTYPRINT_REGULAR': None, 'JSONIFY_MIMETYPE': None, 'TEMPLATES_AUTO_RELOAD': None, 'MAX_COOKIE_SIZE': 4093}>, 'aborter': <werkzeug.exceptions.Aborter object at 0x7fa36805b700>, 'json': <flask.json.provider.DefaultJSONProvider object at 0x7fa368370bb0>, 'url_build_error_handlers': [], 'before_first_request_funcs': [], 'teardown_appcontext_funcs': [], 'shell_context_processors': [], 'blueprints': {}, 'extensions': {}, 'url_map': Map([<Rule '/static/<filename>' (GET, HEAD, OPTIONS) -> static>,
 <Rule '/' (GET, HEAD, OPTIONS) -> hello_world>,
 <Rule '/submit' (GET, HEAD, POST, OPTIONS) -> submit>]), 'subdomain_matching': False, '_got_first_request': True, '_before_request_lock': <unlocked _thread.lock object at 0x7fa36838e210>, 'name': 'hello', 'handle_exception': <function CORS.init_app.<locals>._after_request_decorator.<locals>.wrapped_function at 0x7fa36839c8b0>, 'handle_user_exception': <function CORS.init_app.<locals>._after_request_decorator.<locals>.wrapped_function at 0x7fa36839ca60>}}"
opcode,,103,28,COMPARE_OP,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>, 'obj_dict': {'import_name': '__main__', '_static_folder': 'static', '_static_url_path': None, 'template_folder': 'templates', 'root_path': '/Users/johncheongzhanhao/Desktop/watcherPython/api', 'cli': <AppGroup hello>, 'view_functions': {'static': <function Flask.__init__.<locals>.<lambda> at 0x7fa36837db80>, 'hello_world': <function hello_world at 0x7fa36839caf0>, 'submit': <function submit at 0x7fa36839cb80>}, 'error_handler_spec': defaultdict(<function Scaffold.__init__.<locals>.<lambda> at 0x7fa37818be50>, {None: defaultdict(<class 'dict'>, {None: {}})}), 'before_request_funcs': defaultdict(<class 'list'>, {}), 'after_request_funcs': defaultdict(<class 'list'>, {None: [<function make_after_request_function.<locals>.cors_after_request at 0x7fa36839c790>]}), 'teardown_request_funcs': defaultdict(<class 'list'>, {}), 'template_context_processors': defaultdict(<class 'list'>, {None: [<function _default_template_ctx_processor at 0x7fa368315040>]}), 'url_value_preprocessors': defaultdict(<class 'list'>, {}), 'url_default_functions': defaultdict(<class 'list'>, {}), 'instance_path': '/Users/johncheongzhanhao/Desktop/watcherPython/api/instance', 'config': <Config {'ENV': 'production', 'DEBUG': False, 'TESTING': False, 'PROPAGATE_EXCEPTIONS': None, 'SECRET_KEY': None, 'PERMANENT_SESSION_LIFETIME': datetime.timedelta(days=31), 'USE_X_SENDFILE': False, 'SERVER_NAME': None, 'APPLICATION_ROOT': '/', 'SESSION_COOKIE_NAME': 'session', 'SESSION_COOKIE_DOMAIN': None, 'SESSION_COOKIE_PATH': None, 'SESSION_COOKIE_HTTPONLY': True, 'SESSION_COOKIE_SECURE': False, 'SESSION_COOKIE_SAMESITE': None, 'SESSION_REFRESH_EACH_REQUEST': True, 'MAX_CONTENT_LENGTH': None, 'SEND_FILE_MAX_AGE_DEFAULT': None, 'TRAP_BAD_REQUEST_ERRORS': None, 'TRAP_HTTP_EXCEPTIONS': False, 'EXPLAIN_TEMPLATE_LOADING': False, 'PREFERRED_URL_SCHEME': 'http', 'JSON_AS_ASCII': None, 'JSON_SORT_KEYS': None, 'JSONIFY_PRETTYPRINT_REGULAR': None, 'JSONIFY_MIMETYPE': None, 'TEMPLATES_AUTO_RELOAD': None, 'MAX_COOKIE_SIZE': 4093}>, 'aborter': <werkzeug.exceptions.Aborter object at 0x7fa36805b700>, 'json': <flask.json.provider.DefaultJSONProvider object at 0x7fa368370bb0>, 'url_build_error_handlers': [], 'before_first_request_funcs': [], 'teardown_appcontext_funcs': [], 'shell_context_processors': [], 'blueprints': {}, 'extensions': {}, 'url_map': Map([<Rule '/static/<filename>' (GET, HEAD, OPTIONS) -> static>,
 <Rule '/' (GET, HEAD, OPTIONS) -> hello_world>,
 <Rule '/submit' (GET, HEAD, POST, OPTIONS) -> submit>]), 'subdomain_matching': False, '_got_first_request': True, '_before_request_lock': <unlocked _thread.lock object at 0x7fa36838e210>, 'name': 'hello', 'handle_exception': <function CORS.init_app.<locals>._after_request_decorator.<locals>.wrapped_function at 0x7fa36839c8b0>, 'handle_user_exception': <function CORS.init_app.<locals>._after_request_decorator.<locals>.wrapped_function at 0x7fa36839ca60>}}"
opcode,,103,30,POP_JUMP_IF_FALSE,"{'self': <flask.helpers.locked_cached_property object at 0x7fa368331e20>, 'obj': <Flask 'hello'>, 'type': <class 'flask.app.Flask'>, 'obj_dict': {'import_name': '__main__', '_static_folder': 'static', '_static_url_path': None, 'template_folder': 'templates', 'root_path': '/Users/johncheongzhanhao/Desktop/watcherPython/api', 'cli': <AppGroup hello>, 'view_functions': {'static': <function Flask.__init__.<locals>.<lambda> at 0x7fa36837db80>, 'hello_world': <function hello_world at 0x7fa36839caf0>, 'submit': <function submit at 0x7fa36839cb80>}, 'error_handler_spec': defaultdict(<function Scaffold.__init__.<locals>.<lambda> at 0x7fa37818be50>, {None: defaultdict(<class 'dict'>, {None: {}})}), 'before_request_funcs': defaultdict(<class 'list'>, {}), 'after_request_funcs': defaultdict(<class 'list'>, {None: [<function make_after_request_function.<locals>.cors_after_request at 0x7fa36839c790>]}), 'teardown_request_funcs': defaultdict(<class 'list'>, {}), 'template_context_processors': defaultdict(<class 'list'>, {None: [<function _default_template_ctx_processor at 0x7fa368315040>]}), 'url_value_preprocessors': defaultdict(<class 'list'>, {}), 'url_default_functions': defaultdict(<class 'list'>, {}), 'instance_path': '/Users/johncheongzhanhao/Desktop/watcherPython/api/instance', 'config': <Config {'ENV': 'production', 'DEBUG': False, 'TESTING': False, 'PROPAGATE_EXCEPTIONS': None, 'SECRET_KEY': None, 'PERMANENT_SESSION_LIFETIME': datetime.timedelta(days=31), 'USE_X_SENDFILE': False, 'SERVER_NAME': None, 'APPLICATION_ROOT': '/', 'SESSION_COOKIE_NAME': 'session', 'SESSION_COOKIE_DOMAIN': None, 'SESSION_COOKIE_PATH': None, 'SESSION_COOKIE_HTTPONLY': True, 'SESSION_COOKIE_SECURE': False, 'SESSION_COOKIE_SAMESITE': None, 'SESSION_REFRESH_EACH_REQUEST': True, 'MAX_CONTENT_LENGTH': None, 'SEND_FILE_MAX_AGE_DEFAULT': None, 'TRAP_BAD_REQUEST_ERRORS': None, 'TRAP_HTTP_EXCEPTIONS': False, 'EXPLAIN_TEMPLATE_LOADING': False, 'PREFERRED_URL_SCHEME': 'http', 'JSON_AS_ASCII': None, 'JSON_SORT_KEYS': None, 'JSONIFY_PRETTYPRINT_REGULAR': None, 'JSONIFY_MIMETYPE': None, 'TEMPLATES_AUTO_RELOAD': None, 'MAX_COOKIE_SIZE': 4093}>, 'aborter': <werkzeug.exceptions.Aborter object at 0x7fa36805b700>, 'json': <flask.json.provider.DefaultJSONProvider object at 0x7fa368370bb0>, 'url_build_error_handlers': [], 'before_first_request_funcs': [], 'teardown_appcontext_funcs': [], 'shell_context_processors': [], 'blueprints': {}, 'extensions': {}, 'url_map': Map([<Rule '/static/<filename>' (GET, HEAD, OPTIONS) -> static>,
 <Rule '/' (GET, HEAD, OPTIONS) -> hello_world>,
 <Rule '/submit' (GET, HEAD, POST, OPTIONS) -> submit>]), 'subdomain_matching': False, '_got_first_request': True, '_before_request_lock': <unlocked _thread.lock object at 0x7fa36838e210>, 'name': 'hello', 'handle_exception': <function CORS.init_app.<locals>._after_request_decorator.<locals>.wrapped_function at 0x7fa36839c8b0>, 'handle_user_exception': <function CORS.init_app.<locals>._after_request_decorator.<locals>.wrapped_function at 0x7fa36839ca60>}}"
