event,arg,line,lasti,opcode,localObjects
line,,40,82,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2""}"
opcode,,40,82,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2""}"
opcode,,40,84,LOAD_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2""}"
opcode,,40,86,CALL_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2""}"
opcode,,40,88,BUILD_LIST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2""}"
opcode,,40,90,STORE_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2""}"
line,,41,92,LOAD_GLOBAL,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5]""}"
opcode,,41,92,LOAD_GLOBAL,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5]""}"
opcode,,41,94,LOAD_CONST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5]""}"
opcode,,41,96,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5]""}"
opcode,,41,98,CALL_FUNCTION,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5]""}"
opcode,,41,100,GET_ITER,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5]""}"
opcode,,41,102,FOR_ITER,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5]""}"
opcode,,41,104,STORE_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5]""}"
line,,42,106,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5]""}"
